Date,BTC,ETH,LTC,XRP,DASH,SC,DOGE
2019-04-21,4726.6005859375,151.2347869873047,68.77660369873047,0.28677698969841003,108.11421966552734,0.002597999991849065,0.002454000059515238
2019-04-22,4795.59765625,152.65530395507812,68.34358978271484,0.2877109944820404,108.97681427001953,0.0027260000351816416,0.0024850000627338886
2019-04-23,4964.70703125,152.7517547607422,66.68331909179688,0.28619399666786194,105.79048919677734,0.0026199999265372753,0.002469999948516488
2019-04-24,4899.6572265625,148.67535400390625,65.72689056396484,0.27105098962783813,103.47138214111328,0.0025820001028478146,0.0023300000466406345
2019-04-25,4678.54296875,138.68971252441406,63.973968505859375,0.2598389983177185,97.5355224609375,0.002478000009432435,0.0022499999031424522
2019-04-26,4732.40771484375,140.1495361328125,65.54059600830078,0.26757699251174927,98.11982727050781,0.002403999911621213,0.002257999964058399
2019-04-27,4722.16943359375,142.01124572753906,64.64470672607422,0.2659800052642822,98.27823638916016,0.002463999902829528,0.002254999941214919
2019-04-28,4740.140625,141.07496643066406,62.53664016723633,0.26675501465797424,98.86796569824219,0.002437999937683344,0.0022700000554323196
2019-04-29,4690.7919921875,138.74049377441406,60.75216293334961,0.26307499408721924,96.64183044433594,0.0023690001107752323,0.002205000026151538
2019-04-30,4771.25927734375,144.60394287109375,66.23648071289062,0.2759610116481781,99.68341827392578,0.0024309998843818903,0.0022410000674426556
2019-05-01,4823.61962890625,143.5813446044922,65.76290893554688,0.2720380127429962,104.63341522216797,0.0024470000062137842,0.0022509999107569456
2019-05-02,4927.24560546875,145.1003875732422,66.03079223632812,0.27140000462532043,104.93246459960938,0.002452000044286251,0.002337000099942088
2019-05-03,5147.04443359375,149.8639373779297,70.78306579589844,0.27502700686454773,108.05644226074219,0.0024969999212771654,0.002428000094369054
2019-05-04,5203.15087890625,146.3609161376953,69.65636444091797,0.2717509865760803,107.70172882080078,0.002517000073567033,0.002391000045463443
2019-05-05,5181.74609375,146.13571166992188,67.9350357055664,0.2703140079975128,106.67216491699219,0.0023930000606924295,0.0023719999007880688
2019-05-06,5130.1748046875,154.1275177001953,66.93710327148438,0.2699429988861084,107.4976577758789,0.002389000030234456,0.0022690000478178263
2019-05-07,5209.4990234375,151.7395477294922,66.74895477294922,0.26781100034713745,105.03079223632812,0.002340999897569418,0.0022670000325888395
2019-05-08,5342.5498046875,152.66287231445312,66.63860321044922,0.2685549855232239,105.4157485961914,0.0022690000478178263,0.002266000024974346
2019-05-09,5503.88232421875,151.7933349609375,66.12039184570312,0.2643040120601654,100.1690444946289,0.002167999977245927,0.0022279999684542418
2019-05-10,5678.451171875,154.1316680908203,68.69375610351562,0.2674050033092499,100.42626953125,0.002309999894350767,0.002245000097900629
2019-05-11,6413.68798828125,172.9697265625,79.42565155029297,0.288908988237381,110.54621124267578,0.002725000027567148,0.002452000044286251
2019-05-12,6205.3828125,166.71878051757812,75.26296997070312,0.27596399188041687,110.62413787841797,0.002457000082358718,0.0023719999007880688
2019-05-13,6958.033203125,175.26268005371094,78.40291595458984,0.28978800773620605,117.29561614990234,0.002618999918922782,0.002454000059515238
2019-05-14,7134.91259765625,193.80227661132812,81.77001953125,0.3650819957256317,126.26707458496094,0.0027550000231713057,0.0027379998937249184
2019-05-15,7321.37255859375,220.53170776367188,90.78545379638672,0.4068880081176758,136.06216430664062,0.003092000028118491,0.002951999893411994
2019-05-16,7057.22265625,236.296630859375,85.55187225341797,0.37564998865127563,133.1157684326172,0.0032369999680668116,0.0028359999414533377
2019-05-17,6578.51513671875,218.3594512939453,79.72015380859375,0.34594398736953735,123.44940948486328,0.0029200001154094934,0.0026539999525994062
2019-05-18,6513.40283203125,210.14572143554688,77.66429901123047,0.3338890075683594,125.73139953613281,0.002795000094920397,0.0026920000091195107
2019-05-19,7342.6376953125,234.03839111328125,85.37882232666016,0.3741320073604584,152.0673828125,0.0030610000248998404,0.0028470000252127647
2019-05-20,7142.9404296875,225.49295043945312,81.91383361816406,0.356330007314682,150.18333435058594,0.002966000000014901,0.0027230000123381615
